編號,村里別,地址,建築物名稱,類別,地下樓層數,可容納人數,電腦編號,緯經度,備註,placemark_address
511.0,中正里,彰化縣彰化市中正里中山路2段681號,維種大樓,地下室,1.0,1915.0,JMA02214,24.082630848966105，120.54679129845523,,彰化縣彰化市中正里中山路2段681號
512.0,中正里,彰化縣彰化市中正里長興街52號,林介山皮膚科,地下室,1.0,416.0,JMA01058,24.082384554460006，120.54535516776967,,彰化縣彰化市中正里長興街52號
513.0,中正里,彰化縣彰化市中正里中正路1段289號,和生西藥房,地下室,1.0,40.0,JMA1145,24.083204962928733，120.54614996406978,,彰化縣彰化市中正里中正路1段289號
514.0,中正里,彰化縣彰化市中正里中正路1段287號,金連美化妝品,地下室,1.0,47.0,JMA1146,24.083066938861386，120.54643915427667,,彰化縣彰化市中正里中正路1段287號
515.0,中正里,彰化縣彰化市中正里中正路1段287號,金連美化妝品,地下室,1.0,47.0,JMA1150,24.083066938861386，120.54643915427667,,彰化縣彰化市中正里中正路1段287號
516.0,中正里,彰化縣彰化市中正里中山路2段821號,龍舟電池材料行,地下室,1.0,48.0,JMA1151,24.083268813400167，120.54903016406975,,彰化縣彰化市中正里中山路2段821號
517.0,中正里,彰化縣彰化市中正里中正路1段257號,羅浮名廈,地下室,1.0,400.0,JMA1203,24.08342185385472，120.54722502914093,,彰化縣彰化市中正里中正路1段257號
518.0,中正里,彰化縣彰化市中正里中正路1段125號,民宅,地下室,1.0,47.0,JMA1279,24.08418796112553，120.5500276254411,,彰化縣彰化市中正里中正路1段125號
519.0,中正里,彰化縣彰化市中正里中山路2段663號,水利冰屋,地下室,1.0,88.0,JMA1342,24.082147064869215，120.54627510030524,,彰化縣彰化市中正里中山路2段663號
520.0,中正里,彰化縣彰化市中正里長興街42號,民宅,地下室,1.0,284.0,JMA1347,24.081659046041924，120.545741817498,,彰化縣彰化市中正里長興街42號
521.0,中正里,彰化縣彰化市中正里中山路2段805號,恩友中醫,地下室,1.0,47.0,JMA1482,24.083397347384384，120.54900214263382,,彰化縣彰化市中正里中山路2段805號
522.0,中正里,彰化縣彰化市中正里中正路1段1號,富邦產險,地下室,1.0,40.0,JMA1592,24.084327560869458，120.55236874078395,,彰化縣彰化市中正里中正路1段1號
523.0,中正里,彰化縣彰化市中正里中正路1段73號,統一超商彰陽門市,地下室,1.0,40.0,JMA1936,24.084404360728577，120.5510045394771,,彰化縣彰化市中正里中正路1段73號
524.0,中正里,彰化縣彰化市中正里中正路1段317號,眼鏡工場,地下室,1.0,44.0,JMA1941,24.08315365293166，120.54591289660536,,彰化縣彰化市中正里中正路1段317號
525.0,中正里,彰化縣彰化市中正里中正路1段281號,七悅雨飲料店,地下室,1.0,56.0,JMA2092,24.083394367646438，120.54653828681235,,彰化縣彰化市中正里中正路1段281號
526.0,中正里,彰化縣彰化市中正里中正路1段279-1號,民宅,地下室,1.0,47.0,JMA2097,24.083081138851696，120.54672564263377,,彰化縣彰化市中正里中正路1段279-1號
527.0,中正里,彰化縣彰化市中正里中正路1段279號,仁壽蔘藥房,地下室,1.0,53.0,JMA2103,24.08345316754299，120.5464743659196,,彰化縣彰化市中正里中正路1段279號
528.0,中正里,彰化縣彰化市中正里長興街56巷14-3號,元昕產後護理之家,地下室,1.0,369.0,JMA565,24.08291006346968，120.54532425242675,,彰化縣彰化市中正里長興街56巷14-3號
529.0,中正里,彰化縣彰化市中正里光復路2號,秀傳紀念醫院(未使用),地下室,1.0,39.0,JMA70,24.081288171348817，120.54621374078377,,彰化縣彰化市中正里光復路2號
530.0,文化里,彰化縣彰化市文化里長壽街59號,裕彰蔘藥行,地下室,1.0,27.0,JMA00945,24.084021446096486，120.54627326961959,,彰化縣彰化市文化里長壽街59號
531.0,文化里,彰化縣彰化市文化里中民街33號,喜悅產後護理之家,地下室,1.0,100.0,JMA00951,24.085611153280905，120.5480217751694,,彰化縣彰化市文化里中民街33號
532.0,文化里,彰化縣彰化市文化里三民路392號,大豐商行,地下室,1.0,53.0,JMA00959,24.0862393155108，120.54807249051241,,彰化縣彰化市文化里三民路392號
533.0,文化里,彰化縣彰化市文化里三民路394號,大豐商行,地下室,1.0,100.0,JMA00960,24.086328878359854，120.5478974561268,,彰化縣彰化市文化里三民路394號
534.0,文化里,彰化縣彰化市文化里三民路390號,天園藝術生活,地下室,1.0,58.0,JMA00961,24.086351973031178，120.5475654794125,,彰化縣彰化市文化里三民路390號
535.0,文化里,彰化縣彰化市文化里三民路388號,民宅,地下室,1.0,45.0,JMA00964,24.086350851867397，120.54769954078388,,彰化縣彰化市文化里三民路388號
536.0,文化里,彰化縣彰化市文化里中正路1段262號,民宅,地下室,1.0,160.0,JMA00965,24.083970966632794，120.547795211405,,彰化縣彰化市文化里中正路1段262號
537.0,文化里,彰化縣彰化市文化里中民街11號,民宅,地下室,1.0,27.0,JMA00966,24.085958868399732，120.54767761194825,,彰化縣彰化市文化里中民街11號
538.0,文化里,彰化縣彰化市文化里中民街13號,臺灣彩券投注站,地下室,1.0,27.0,JMA00967,24.08606981567931，120.54756552544114,,彰化縣彰化市文化里中民街13號
539.0,文化里,彰化縣彰化市文化里中民街15巷1-3號,民宅,地下室,1.0,55.0,JMA00975,24.086017410413362，120.54793866961968,,彰化縣彰化市文化里中民街15巷1-3號
540.0,文化里,彰化縣彰化市文化里中正路1段282號,城市貴族,地下室,1.0,55.0,JMA01000,24.08376101287345，120.54699957516955,,彰化縣彰化市文化里中正路1段282號
541.0,文化里,彰化縣彰化市文化里中正路1段226巷11號,民宅,地下室,1.0,500.0,JMA01003,24.084124061242726，120.54791443893387,,彰化縣彰化市文化里中正路1段226巷11號
542.0,文化里,彰化縣彰化市文化里中正路1段300號,微風髮藝生活館,地下室,1.0,32.0,JMA01036,24.083565497830218，120.5465061003053,,彰化縣彰化市文化里中正路1段300號
543.0,文化里,彰化縣彰化市文化里中正路1段298號,欣琦學生服飾專賣店,地下室,1.0,31.0,JMA01037,24.08381756690244，120.54677174818362,,彰化縣彰化市文化里中正路1段298號
544.0,文化里,彰化縣彰化市文化里陽明街80-1號,民宅,地下室,1.0,41.0,JMA01042,24.085275453922428，120.5470325524268,,彰化縣彰化市文化里陽明街80-1號
545.0,文化里,彰化縣彰化市文化里陽明街80-2號,民宅,地下室,1.0,53.0,JMA01043,24.08515129056562，120.54693869290544,,彰化縣彰化市文化里陽明街80-2號
546.0,文化里,彰化縣彰化市文化里中正路1段226巷28號,民宅,地下室,1.0,51.0,JMA01046,24.084075086925534，120.54796808311242,,彰化縣彰化市文化里中正路1段226巷28號
547.0,文化里,彰化縣彰化市文化里長壽街48號,民宅,地下室,1.0,92.0,JMA01062,24.08419081754682，120.54696496537655,,彰化縣彰化市文化里長壽街48號
548.0,文化里,彰化縣彰化市文化里三民路358巷23號,民宅,地下室,1.0,90.0,JMA01069,24.084653532597766，120.54684679660532,,彰化縣彰化市文化里三民路358巷23號
549.0,文化里,彰化縣彰化市文化里長壽街33號,民宅,地下室,1.0,123.0,JMA01070,24.0842253456757，120.54698428681245,,彰化縣彰化市文化里長壽街33號
550.0,文化里,彰化縣彰化市文化里長壽街9號,花觀花坊,地下室,1.0,19.0,JMA01124,24.08437697105995，120.54724856591977,,彰化縣彰化市文化里長壽街9號
551.0,文化里,彰化縣彰化市文化里長壽街42號,民宅,地下室,1.0,65.0,JMA01127,24.084371860788167，120.54675862729098,,彰化縣彰化市文化里長壽街42號
552.0,文化里,彰化縣彰化市文化里長壽街38號,民宅,地下室,1.0,13.0,JMA01132,24.08471452401879，120.5467848119482,,彰化縣彰化市文化里長壽街38號
553.0,文化里,彰化縣彰化市文化里永安街88巷31號,民宅,地下室,1.0,80.0,JMA01165,24.08487717539862，120.54612821249135,,彰化縣彰化市文化里永安街88巷31號
554.0,文化里,彰化縣彰化市文化里長壽街44.46號,民宅,地下室,1.0,70.0,JMA01213,24.084626265480658，120.54677982914103,,彰化縣彰化市文化里長壽街44.46號
555.0,文化里,彰化縣彰化市文化里中正路1段242號,賴和紀念館全國電子,地下室,1.0,307.0,JMA01247,24.084164012442006，120.54798123469088,,彰化縣彰化市文化里中正路1段242號
556.0,文化里,彰化縣彰化市文化里中正路1段286號,城市貴族,地下室,1.0,420.0,JMA01259,24.0836161384835，120.54649000639832,,彰化縣彰化市文化里中正路1段286號
557.0,文化里,彰化縣彰化市文化里中民街58號,新程牙醫診所,地下室,1.0,120.0,JMA01262,24.085087643896138，120.54783559051242,,彰化縣彰化市文化里中民街58號
558.0,文化里,彰化縣彰化市文化里中民街81號,和園大廈,地下室,1.0,1041.0,JMA01263,24.084479150297636，120.54777296776969,,彰化縣彰化市文化里中民街81號
559.0,文化里,彰化縣彰化市文化里長壽街48號,民宅,地下室,1.0,92.0,JMA1062,24.08419081754682，120.54696496537655,,彰化縣彰化市文化里長壽街48號
560.0,文化里,彰化縣彰化市文化里中民街38號,昇暉製麵,地下室,1.0,85.0,JMA1117,24.085282459117735，120.54766875797674,,彰化縣彰化市文化里中民街38號
561.0,民生里,彰化縣彰化市民生里三民路237巷12號,民宅,地下室,1.0,26.0,JMA00949,24.086290925564747，120.54432022304792,,彰化縣彰化市民生里三民路237巷12號
562.0,民生里,彰化縣彰化市民生里三民路237巷14號,民宅,地下室,1.0,24.0,JMA00950,24.08627705729305，120.54384571009821,,彰化縣彰化市民生里三民路237巷14號
563.0,民生里,彰化縣彰化市民生里三民路249巷7號,民宅,地下室,1.0,38.0,JMA00976,24.086246510213154，120.54419036591977,,彰化縣彰化市民生里三民路249巷7號
564.0,民生里,彰化縣彰化市民生里三民路312號,信生醫院,地下室,1.0,867.0,JMA00983,24.08608303657433，120.54541886591963,,彰化縣彰化市民生里三民路312號
565.0,民生里,彰化縣彰化市民生里長興街179號,喬治康文補習班,地下室,1.0,111.0,JMA00985,24.085413932790743，120.54461030400532,,彰化縣彰化市民生里長興街179號
566.0,民生里,彰化縣彰化市民生里三民路297巷1號,民宅,地下室,1.0,127.0,JMA00987,24.086467778147412，120.54511491379826,,彰化縣彰化市民生里三民路297巷1號
567.0,民生里,彰化縣彰化市民生里長興街184號,倍莉亞精品名店,地下室,1.0,104.0,JMA00989,24.085640142755928，120.54528609051228,,彰化縣彰化市民生里長興街184號
568.0,民生里,彰化縣彰化市民生里民生路338號,民生國小,地下室,1.0,116.0,JMA00997,24.084924580506847，120.54268060639833,,彰化縣彰化市民生里民生路338號
569.0,民生里,彰化縣彰化市民生里長興街148號,華美茗茶,地下室,1.0,364.0,JMA01001,24.084550053336827，120.5451437407839,,彰化縣彰化市民生里長興街148號
570.0,民生里,彰化縣彰化市民生里長壽街78-8號,民宅,地下室,1.0,340.0,JMA01008,24.08395094849157，120.54587649051233,,彰化縣彰化市民生里長壽街78-8號
571.0,民生里,彰化縣彰化市民生里長壽街136巷7號,民宅,地下室,1.0,86.0,JMA01009,24.084794249671475，120.54404337756253,,彰化縣彰化市民生里長壽街136巷7號
572.0,民生里,彰化縣彰化市民生里長壽街136巷8號,民宅,地下室,1.0,86.0,JMA01010,24.084900649460003，120.54356933947712,,彰化縣彰化市民生里長壽街136巷8號
573.0,民生里,彰化縣彰化市民生里長壽街136巷3號,民宅,地下室,1.0,175.0,JMA01028,24.084308560904333，120.54440504078386,,彰化縣彰化市民生里長壽街136巷3號
574.0,民生里,彰化縣彰化市民生里三民路279巷5號,山姆叔叔托嬰中心,地下室,1.0,153.0,JMA01035,24.086578704542358，120.5450306788695,,彰化縣彰化市民生里三民路279巷5號
575.0,民生里,彰化縣彰化市民生里長興街134號,民宅,地下室,1.0,26.0,JMA01038,24.084331622551765，120.54523612914097,,彰化縣彰化市民生里長興街134號
576.0,民生里,彰化縣彰化市民生里三民路313號,旺家藥房,地下室,1.0,92.0,JMA01072,24.086222710238562，120.54600275003368,,彰化縣彰化市民生里三民路313號
577.0,民生里,彰化縣彰化市民生里三民路279巷10弄2號,民宅,地下室,1.0,27.0,JMA01093,24.086319488958086，120.54404396831286,,彰化縣彰化市民生里三民路279巷10弄2號
578.0,民生里,彰化縣彰化市民生里三民路279巷10弄2號,民宅,地下室,1.0,27.0,JMA01094,24.086319488958086，120.54404396831286,,彰化縣彰化市民生里三民路279巷10弄2號
579.0,民生里,彰化縣彰化市民生里三民路279巷10弄6號,民宅,地下室,1.0,27.0,JMA01095,24.086309694263917，120.54404396831286,,彰化縣彰化市民生里三民路279巷10弄6號
580.0,民生里,彰化縣彰化市民生里長興街124號,民宅,地下室,1.0,84.0,JMA01102,24.084303240383353，120.54493123523399,,彰化縣彰化市民生里長興街124號
581.0,民生里,彰化縣彰化市民生里長興街126號,民宅,地下室,1.0,40.0,JMA01107,24.084141243255402，120.545257829141,,彰化縣彰化市民生里長興街126號
582.0,民生里,彰化縣彰化市民生里三民路230號,達仁堂中醫,地下室,1.0,124.0,JMA01131,24.085536137744857，120.543477040784,,彰化縣彰化市民生里三民路230號
583.0,民生里,彰化縣彰化市民生里長興街133號,民生山水大廈,地下室,1.0,1467.0,JMA01141,24.084860759891363，120.5451531346909,,彰化縣彰化市民生里長興街133號
584.0,民生里,彰化縣彰化市民生里三民路206號,Mr.i蘋果專業玩家,地下室,1.0,40.0,JMA0115,24.08519562697082，120.54278059105546,,彰化縣彰化市民生里三民路206號
585.0,民生里,彰化縣彰化市民生里民生路338號,民生國小,地下室,1.0,212.0,JMA01242,24.084924580506847，120.54268060639833,,彰化縣彰化市民生里民生路338號
586.0,民生里,彰化縣彰化市民生里永安街175號,壹咖啡,地下室,1.0,487.0,JMA01245,24.08710369858582，120.54515054078392,,彰化縣彰化市民生里永安街175號
587.0,民生里,彰化縣彰化市民生里民生路338號,民生國小,地下室,1.0,299.0,JMA01249,24.084924580506847，120.54268060639833,,彰化縣彰化市民生里民生路338號
588.0,民生里,彰化縣彰化市民生里三民路237巷44號,民生花園廣場,地下室,1.0,1833.0,JMA01253,24.086824056289522，120.54418393099095,,彰化縣彰化市民生里三民路237巷44號
589.0,民生里,彰化縣彰化市民生里長興街123號,民生世家,地下室,1.0,656.0,JMA01256,24.084186563782506，120.54524937701947,,彰化縣彰化市民生里長興街123號
590.0,民生里,彰化縣彰化市民生里民生路338號,民生國小,地下室,1.0,1400.0,JMA01266,24.084924580506847，120.54268060639833,,彰化縣彰化市民生里民生路338號
591.0,民生里,彰化縣彰化市民生里三民路279巷4號,民宅,地下室,1.0,97.0,JMA01802,24.08688310953169，120.54466235427682,,彰化縣彰化市民生里三民路279巷4號
592.0,民生里,彰化縣彰化市民生里永安街151號,民宅,地下室,1.0,30.0,JMA948,24.086679651239116，120.54534518126255,,彰化縣彰化市民生里永安街151號
593.0,光復里,彰化縣彰化市光復里中正路1段377號,中正新家社區,地下室,1.0,24.0,JMB01586,24.082874493698235，120.54450506961956,,彰化縣彰化市光復里中正路1段377號
594.0,光復里,彰化縣彰化市光復里中正路1段397號,民宅,地下室,1.0,36.0,JMB01654,24.082882168546767，120.54411065427676,,彰化縣彰化市光復里中正路1段397號
595.0,光復里,彰化縣彰化市光復里光復路62號,彰化女中,地下室,1.0,1333.0,JMB01699,24.081429356358026，120.54410329290532,,彰化縣彰化市光復里光復路62號
596.0,光復里,彰化縣彰化市光復里光復路74號,彰化市公所,地下室,1.0,587.0,JMB01735,24.081130456951936，120.5426352640696,,彰化縣彰化市光復里光復路74號
597.0,光復里,彰化縣彰化市光復里光復路100號,第一資優教育事業,地下室,1.0,219.0,JMB01741,24.081003457204314，120.54216936776953,,彰化縣彰化市光復里光復路100號
598.0,光復里,彰化縣彰化市光復里中正路1段447號,遠傳電信中正門市,地下室,1.0,103.0,JMB01796,24.072602448475337，120.53686206591945,,彰化縣彰化市光復里中正路1段447號
